lb,ub,bb_nodes,time,n_movements,n_reconfigurations,max_capacity,avg_capacity,n_shelves_used,gap,n_shelves,n_crops,n_time_units,instance_n,demand_mult,model
1,1,0,0.354006104,2.594936709,0.14285714300000002,0.7023809520000001,0.239104116,1.0,0.0,7,1,60,214,1.5,reconfigurations
8,8,1506,1.7938359369999999,12.035714286,14.333333332999999,0.694444444,0.291902072,0.8888888890000001,0.0,9,2,60,301,1.8,used-shelves
86,86,3198,9.128822998,8.974358974,19.714285714000003,0.833333333,0.46413502100000004,1.0,0.0,7,2,80,189,1.5,unmet-demand
2,2,131,2.014297852,5.2,0.28571428600000004,0.583333333,0.24031477,1.0,0.0,7,2,60,78,1.2,reconfigurations
101,101,4908,15.897638184000002,7.040983607,27.0,0.9722222220000001,0.486374824,1.0,0.0,12,3,80,91,1.2,unmet-demand
252,252,931413,674.991012939,4.411337209,24.833333333000002,0.979166667,0.6540084389999999,1.0,0.0,12,3,80,351,1.9,unmet-demand
86,86,425231,596.7127687990001,9.565714286,22.666666666999998,0.8240740740000001,0.458977965,1.0,0.0,9,2,80,46,1.1,unmet-demand
304,304,0,1.186259033,6.592592592999999,21.666666666999998,1.0,0.559950774,1.0,0.0,12,2,80,365,2.0,unmet-demand
0,0,0,1.798194092,0.0,2.714285714,0.314285714,0.23438256699999999,0.428571429,0.0,7,1,60,392,2.0,movements
209,209,3619,4.210963867,6.789297659,20.0,0.833333333,0.46413502100000004,1.0,0.0,9,2,80,334,1.9,unmet-demand
2,8,347617,3600.0,0.25,6.857142857,0.23809523800000001,0.1291364,1.0,0.75,7,2,60,12,1.0,movements
0,0,0,1.680855957,0.48837209299999995,0.0,0.268518519,0.130567276,1.0,0.0,9,3,80,26,1.0,reconfigurations
0,1,0,0.854486816,5.536231883999999,0.055555556,0.305555556,0.144280356,0.666666667,1.0,9,2,80,268,1.7,reconfigurations
0,69,121497,3600.0,1.971428571,9.444444444,0.324074074,0.185185185,1.0,1.0,9,2,80,46,1.1,movements
130,135,438535,3600.0,6.956937798999999,22.333333333000002,0.9513888890000001,0.5874648379999999,1.0,0.037037037037037035,12,4,80,139,1.3,unmet-demand
3,3,4382,35.154431885,4.9821428569999995,0.25,0.28472222199999997,0.184322034,1.0,0.0,12,3,60,93,1.2,reconfigurations
8,8,930,3.4223659669999997,9.196721311000001,9.111111111,0.435185185,0.279817954,0.8888888890000001,0.0,9,3,60,200,1.5,used-shelves
79,79,30663,48.895136963,6.988439306,27.0,0.9027777779999999,0.505010549,1.0,0.0,12,3,80,59,1.1,unmet-demand
55,55,6417,8.328716064,4.624454148,14.0,0.9285714290000001,0.615415658,1.0,0.0,7,2,60,12,1.0,unmet-demand
190,197,368439,3600.0,5.461111111,20.5,0.958333333,0.635988045,1.0,0.03553299492385787,12,4,80,211,1.5,unmet-demand
2,2,408,5.988654052999999,4.9117647060000005,0.222222222,0.314814815,0.210765851,1.0,0.0,9,2,60,289,1.8,reconfigurations
181,181,2130,2.62760498,7.09202454,19.777777778,0.981481481,0.594819503,1.0,0.0,9,2,80,184,1.5,unmet-demand
46,46,45932,36.772903076,5.444915254,14.428571429000002,0.94047619,0.6719128329999999,1.0,0.0,7,2,60,78,1.2,unmet-demand
0,0,0,1.04836499,4.298245614,0.0,0.39285714299999996,0.233050847,1.0,0.0,7,2,60,186,1.5,reconfigurations
5,5,6997,3.6984650880000003,10.6,6.777777778,0.175925926,0.08884200699999999,0.5555555560000001,0.0,9,2,80,4,1.0,used-shelves
68,72,2517012,3600.0,6.2892307689999996,21.666666666999998,0.962962963,0.578410689,1.0,0.05555555555555555,9,3,80,62,1.1,unmet-demand
9,9,1705,4.207530029,13.036363635999999,1.285714286,0.654761905,0.38841807899999997,1.0,0.0,7,1,60,105,1.2,reconfigurations
3,3,88,4.115393066,0.570093458,0.333333333,0.518518519,0.314580403,1.0,0.0,9,3,80,276,1.7,reconfigurations
4,4,0,0.810656006,6.373493976000001,3.222222222,0.324074074,0.174636662,0.444444444,0.0,9,2,80,196,1.5,used-shelves
2,2,0,0.37026709,0.0,1.571428571,0.11904761900000001,0.096443641,0.28571428600000004,0.0,7,1,80,395,2.0,used-shelves
162,162,1957,0.498403809,3.7983193280000003,10.0,1.0,0.590193705,1.0,0.0,7,1,60,178,1.4,unmet-demand
12,12,1721,6.888086914,11.27184466,14.416666667000001,0.42361111100000004,0.242440225,1.0,0.0,12,4,80,208,1.5,used-shelves
11,11,3020,4.8201779789999994,10.752212389,13.083333332999999,0.5,0.277601969,0.916666667,0.0,12,3,80,275,1.7,used-shelves
0,0,0,16.075714111,0.0,4.416666667,0.347222222,0.228225047,0.75,0.0,12,2,60,146,1.4,movements
4,4,4980,51.120093018,3.0128205130000003,0.333333333,0.319444444,0.18407173,1.0,0.0,12,4,80,29,1.0,reconfigurations
32,32,159,0.413674805,14.058823529000001,9.285714286000001,1.0,0.745762712,1.0,0.0,7,1,60,284,1.7,unmet-demand
5,5,0,1.036731934,9.951219512,8.142857142999999,0.488095238,0.289548023,0.7142857140000001,0.0,7,1,60,177,1.4,used-shelves
6,6,1976,10.542817139,3.53125,0.5,0.5069444439999999,0.285601266,1.0,0.0,12,3,80,167,1.4,reconfigurations
0,0,0,3.037921875,4.757142857,0.0,0.5277777779999999,0.246390458,1.0,0.0,9,2,60,193,1.5,reconfigurations
137,137,696,1.772052002,4.864978903,18.333333333,0.9861111109999999,0.534458509,1.0,0.0,12,3,80,275,1.7,unmet-demand
280,280,49,1.681771973,4.084158416,15.25,0.8611111109999999,0.521800281,1.0,0.0,12,2,80,227,1.6,unmet-demand
390,390,1308,7.506662842000001,5.292982456,24.166666666999998,0.9861111109999999,0.553797468,1.0,0.0,12,3,80,343,1.9,unmet-demand
3,3,0,2.107621094,0.8367346940000001,0.333333333,0.435185185,0.20780590699999998,1.0,0.0,9,2,80,148,1.4,reconfigurations
100,100,608,0.9961408690000001,6.460648148,11.888888889,1.0,0.5836849510000001,1.0,0.0,9,2,80,196,1.5,unmet-demand
2,9,284451,3600.0,0.257142857,7.571428571,0.297619048,0.134180791,1.0,0.7777777777777778,7,2,60,114,1.3,movements
2,2,607,5.493347900000001,2.8264462810000004,0.166666667,0.513888889,0.264855837,1.0,0.0,12,3,80,277,1.7,reconfigurations
1,1,255,10.024487061,7.171428571,0.111111111,0.37037037,0.198077825,1.0,0.0,9,3,80,168,1.4,reconfigurations
161,161,3684,4.145558838,6.141342756,16.916666667,0.8472222220000001,0.492967651,1.0,0.0,12,2,80,155,1.4,unmet-demand
3,3,4079,31.054839111,6.09375,0.25,0.340277778,0.219161959,1.0,0.0,12,3,60,129,1.3,reconfigurations
10,10,359669,1456.115264893,9.211764706,14.25,0.333333333,0.17844585100000002,0.833333333,0.0,12,4,80,67,1.1,used-shelves
19,19,1421,1.691463135,4.028469751,8.333333332999999,0.981481481,0.586966714,1.0,0.0,9,2,80,52,1.1,unmet-demand
11,11,25681,102.586066895,13.441860465,22.166666666999998,0.47916666700000005,0.251054852,0.916666667,0.0,12,4,80,175,1.4,used-shelves
5,5,1565,9.507261963,1.121621622,0.5555555560000001,0.481481481,0.290489642,1.0,0.0,9,3,60,344,1.9,reconfigurations
5,5,0,1.1284760740000002,5.121621622,5.555555556,0.25,0.147327707,0.5555555560000001,0.0,9,2,80,16,1.0,used-shelves
77,77,5112,13.766598145,7.8713450289999995,20.571428571,0.9642857140000001,0.495780591,1.0,0.0,7,2,80,183,1.5,unmet-demand
8,8,973,1.98321582,10.328947368,18.555555555999998,0.49074074100000004,0.254237288,0.8888888890000001,0.0,9,2,60,79,1.2,used-shelves
5,5,1217,17.521718017999998,4.0258620689999995,0.41666666700000005,0.465277778,0.292897328,1.0,0.0,12,4,80,355,1.9,reconfigurations
2,2,4,1.6325930180000001,6.254385965,0.222222222,0.481481481,0.312303829,1.0,0.0,9,2,60,331,1.9,reconfigurations
0,8,76374,3600.0,0.094117647,9.25,0.26388888899999996,0.171677215,1.0,1.0,12,3,80,135,1.3,movements
0,0,0,1.349635986,8.272727273,0.0,0.375,0.20305907199999998,0.666666667,0.0,12,2,80,305,1.8,reconfigurations
103,103,4783,8.150627197,6.207831325,21.25,0.9861111109999999,0.597339925,1.0,0.0,12,3,60,201,1.5,unmet-demand
8,19,299861,3600.0,0.5277777779999999,7.857142857,0.428571429,0.19861362300000002,1.0,0.5789473684210527,7,2,80,255,1.7,movements
9,9,1816,4.548768066,9.626168224,20.333333333,0.518518519,0.299343647,1.0,0.0,9,3,80,276,1.7,used-shelves
203,203,0,2.152944824,2.727272727,12.714285714,0.857142857,0.513562387,1.0,0.0,7,2,80,261,1.7,unmet-demand
8,8,6017,64.053234863,3.5826086960000003,0.666666667,0.41666666700000005,0.25140647,1.0,0.0,12,4,80,318,1.8,reconfigurations
14,14,114612,271.761093994,3.825581395,1.166666667,0.75,0.38976793200000004,1.0,0.0,12,3,80,385,2.0,reconfigurations
14,14,179,3.979251953,1.5555555559999998,1.285714286,0.107142857,0.086799277,0.28571428600000004,0.0,7,1,80,323,1.8,movements
5,5,480,2.674932129,1.037037037,0.5555555560000001,0.49074074100000004,0.23511486199999998,1.0,0.0,9,2,80,292,1.8,reconfigurations
339,339,6501,38.466291016,6.222857143,23.166666666999998,0.958333333,0.572257384,1.0,0.0,12,3,80,235,1.6,unmet-demand
242,242,72,1.86936499,6.730769231,16.333333333,0.8472222220000001,0.492967651,1.0,0.0,12,2,80,335,1.9,unmet-demand
7,7,1411,5.398652832000001,13.467741935,19.666666667,0.36111111100000004,0.210970464,0.7777777779999999,0.0,9,3,80,94,1.2,used-shelves
116,116,1112,1.260177979,6.115447154,12.333333332999999,1.0,0.657964135,1.0,0.0,12,2,80,305,1.8,unmet-demand
6,6,653,2.405659912,15.818181818,13.714285714,0.523809524,0.319814366,0.857142857,0.0,7,2,60,324,1.9,used-shelves
3,78,78176,3600.0,1.56,10.222222222000001,0.46296296299999995,0.267229255,1.0,0.9615384615384616,9,2,80,370,2.0,movements
8,8,8061,12.43047998,15.147540984,20.0,0.41666666700000005,0.222808251,0.8888888890000001,0.0,9,3,80,310,1.8,used-shelves
3,3,0,3.5003308110000004,0.9789473679999999,0.25,0.39583333299999995,0.228199719,1.0,0.0,12,3,80,239,1.6,reconfigurations
154,154,1093,1.5565559080000002,8.706451612999999,19.833333333,1.0,0.47995780600000004,1.0,0.0,12,2,80,293,1.8,unmet-demand
104,104,2557,2.7909399410000004,7.8402061860000005,19.222222222,0.833333333,0.46413502100000004,1.0,0.0,9,2,80,226,1.6,unmet-demand
3,3,1292,16.397103027,1.4838709680000002,0.333333333,0.36111111100000004,0.210970464,1.0,0.0,9,3,80,94,1.2,reconfigurations
111,111,5074,5.411631104,8.651162791,19.888888889,0.962962963,0.599497803,1.0,0.0,9,2,60,325,1.9,unmet-demand
121,121,2517,5.778800781,9.698412698,21.333333333,0.9097222220000001,0.592631827,1.0,0.0,12,2,60,110,1.3,unmet-demand
5,14,329593,3600.0,0.164705882,7.5,0.333333333,0.125,1.0,0.6428571428571429,12,2,80,197,1.5,movements
4,4,510,2.320953125,5.463636364,0.333333333,0.576388889,0.299905838,1.0,0.0,12,2,60,86,1.2,reconfigurations
0,0,0,0.329477051,6.746666667,0.0,0.404761905,0.22820823199999998,0.7142857140000001,0.0,7,1,60,286,1.7,reconfigurations
16,16,557257,1534.976656006,6.106557377000001,1.333333333,0.645833333,0.40324858799999996,1.0,0.0,12,3,60,309,1.8,reconfigurations
11,11,39186,372.040584961,9.397959184,17.5,0.41666666700000005,0.240066807,0.916666667,0.0,12,4,80,101,1.2,used-shelves
0,7,195629,3600.0,0.14893617,9.111111111,0.20370370399999999,0.111814346,1.0,1.0,9,3,80,26,1.0,movements
302,302,1330,6.13498291,4.152073733,26.0,0.981481481,0.582278481,1.0,0.0,9,3,80,378,2.0,unmet-demand
0,0,0,1.281176025,6.278846154,0.0,0.35416666700000005,0.145745429,0.666666667,0.0,12,2,80,161,1.4,reconfigurations
9,9,0,1.3838669430000001,11.222222222000001,15.111111111,0.583333333,0.312353493,1.0,0.0,9,2,80,184,1.5,used-shelves
101,102,3193354,3600.0,7.288888889,21.333333333,0.9722222220000001,0.6720809790000001,1.0,0.00980392156862745,12,3,60,165,1.4,unmet-demand
1,2,0,0.417843994,0.0,0.214285714,0.047619048,0.038577456,0.28571428600000004,0.5,7,1,80,179,1.4,reconfigurations
6,6,26221,33.931805176,12.833333332999999,13.571428570999998,0.35714285700000004,0.23184019399999997,0.857142857,0.0,7,2,60,72,1.2,used-shelves
10,10,21663,222.70709619099998,3.613207547,0.833333333,0.47916666700000005,0.247538678,1.0,0.0,12,4,80,281,1.7,reconfigurations
52,52,19789,25.375228027,10.924324324,20.111111111,0.9722222220000001,0.545593061,1.0,0.0,9,2,80,4,1.0,unmet-demand
0,0,0,8.807208983999999,0.0,6.857142857,0.166666667,0.092827004,1.0,0.0,7,2,80,9,1.0,movements
6,6,0,2.164770996,4.675675676,5.0,0.305555556,0.18143459899999997,0.5,0.0,12,3,80,135,1.3,used-shelves
0,0,0,0.823637939,7.428571429,0.0,0.430555556,0.21457156300000002,0.916666667,0.0,12,2,60,44,1.1,reconfigurations
0,0,0,4.96815918,0.0,8.571428571,0.27380952399999997,0.128842676,1.0,0.0,7,2,80,303,1.8,movements
5,5,523,2.214661865,18.823529412,14.0,0.314814815,0.210765851,0.5555555560000001,0.0,9,2,60,289,1.8,used-shelves
75,75,6064,6.315094971000001,6.0992647060000005,16.666666667,0.9722222220000001,0.5673258000000001,1.0,0.0,9,2,60,157,1.4,unmet-demand
4,4,2218,7.761949951,1.890510949,0.333333333,0.5,0.280678622,1.0,0.0,12,3,80,241,1.6,reconfigurations
0,0,0,2.05139502,7.4566929129999995,0.0,0.444444444,0.25659282699999997,0.916666667,0.0,12,3,80,315,1.8,reconfigurations
1,89,88181,3600.0,1.098765432,9.333333332999999,0.564814815,0.30994978,1.0,0.9887640449438202,9,2,60,13,1.0,movements
7,7,675,1.406763184,9.791208791,8.083333332999999,0.430555556,0.212806026,0.583333333,0.0,12,2,60,44,1.1,used-shelves
0,79,70560,3600.0,0.94047619,11.888888889,0.444444444,0.25656352600000004,1.0,1.0,9,3,80,240,1.6,movements
157,157,1093,2.532535889,6.333333333,19.166666667,1.0,0.539665725,1.0,0.0,12,3,60,129,1.3,unmet-demand
25,25,1173,1.556145996,6.67896679,11.285714286,0.9523809520000001,0.5560578660000001,1.0,0.0,7,2,80,195,1.5,unmet-demand
184,184,256,1.3916472169999998,8.435294118,22.833333333000002,1.0,0.47995780600000004,1.0,0.0,12,2,80,185,1.5,unmet-demand
2,2,67,9.51638208,3.0370370369999997,0.166666667,0.340277778,0.190225035,1.0,0.0,12,3,80,19,1.0,reconfigurations
3,3,1806,3.129138916,2.844036697,0.25,0.48611111100000004,0.268832392,1.0,0.0,12,2,60,230,1.6,reconfigurations
7,7,11,2.284914062,20.617647059,1.0,0.485714286,0.36222760299999995,1.0,0.0,7,1,60,248,1.6,reconfigurations
44,47,807463,3600.0,6.37394958,22.444444444000002,0.805555556,0.543834974,1.0,0.06382978723404255,9,3,80,22,1.0,unmet-demand
5,5,2418,4.437817871,12.452380952,9.857142857000001,0.369047619,0.22397094399999998,0.7142857140000001,0.0,7,2,60,156,1.4,used-shelves
129,132,287806,3600.0,5.114361702,20.333333333,0.895833333,0.542194093,1.0,0.022727272727272728,12,4,80,64,1.1,unmet-demand
0,143,16184,3600.0,1.606741573,15.083333332999999,0.36111111100000004,0.19488396600000002,1.0,1.0,12,4,80,136,1.3,movements
11,11,1065,3.804133057,11.642424242,11.25,0.6527777779999999,0.34572784799999995,0.916666667,0.0,12,3,80,279,1.7,used-shelves
1,27,62703,3600.0,0.45,8.416666667000001,0.41666666700000005,0.240857947,1.0,0.9629629629629629,12,2,80,227,1.6,movements
4,4,0,0.692378906,3.352272727,0.666666667,0.37962963,0.160454759,0.444444444,0.0,9,2,80,340,1.9,used-shelves
1,1,69,6.014163086,0.716981132,0.14285714300000002,0.41666666700000005,0.23708636,1.0,0.0,7,2,60,222,1.6,reconfigurations
4,4,656,11.868310790999999,2.705128205,0.333333333,0.375,0.195235584,1.0,0.0,12,4,80,137,1.3,reconfigurations
2,2,0,3.8349240719999997,0.8888888890000001,0.222222222,0.398148148,0.19327238600000002,1.0,0.0,9,3,80,170,1.4,reconfigurations
283,289,474545,3600.0,5.384384384,24.333333333000002,0.9722222220000001,0.7107067509999999,1.0,0.020761245674740483,12,4,80,317,1.8,unmet-demand
9,11,666123,3600.0,0.11956521699999999,9.333333332999999,0.351851852,0.190459447,1.0,0.18181818181818182,9,2,80,196,1.5,movements
0,0,0,0.964053955,4.6966292130000005,0.0,0.319444444,0.164732771,0.583333333,0.0,12,2,80,125,1.3,reconfigurations
17,21,359029,3600.0,0.24137931,12.428571429000002,0.39285714299999996,0.204038577,1.0,0.19047619047619047,7,2,80,195,1.5,movements
0,0,0,2.3757551269999997,5.8383838379999995,0.0,0.42361111100000004,0.23488045,1.0,0.0,12,3,80,133,1.3,reconfigurations
230,230,2329,2.567395996,6.1492891,14.444444444,0.981481481,0.787623066,1.0,0.0,9,2,80,364,2.0,unmet-demand
134,137,2062381,3600.0,6.409482758999999,27.916666666999998,0.9861111109999999,0.570059775,1.0,0.021897810218978103,12,4,80,247,1.6,unmet-demand
8,8,4067,5.299263184,9.578313253,11.75,0.319444444,0.17783052,0.666666667,0.0,12,3,80,25,1.0,used-shelves
4,4,3102,5.22273291,8.107142857000001,0.333333333,0.576388889,0.327212806,1.0,0.0,12,2,60,338,1.9,reconfigurations
0,0,0,13.949383789,0.0,4.75,0.243055556,0.11577004199999999,0.75,0.0,12,2,80,161,1.4,movements
93,96,865101,3600.0,8.127596439,29.777777778,0.9722222220000001,0.660454759,1.0,0.03125,9,3,80,168,1.4,unmet-demand
169,169,21,0.583892822,4.663414634,18.111111111,1.0,0.5673258000000001,1.0,0.0,9,2,60,265,1.7,unmet-demand
144,144,21809,16.267335938,7.488054608,15.428571429000002,1.0,0.7858649790000001,1.0,0.0,7,2,80,327,1.9,unmet-demand
0,0,0,1.449628174,5.972972972999999,0.0,0.25,0.149671824,0.5555555560000001,0.0,9,2,80,16,1.0,reconfigurations
15,15,0,0.329791016,0.0,3.714285714,0.23809523800000001,0.19288728100000002,1.0,0.0,7,1,80,35,1.0,unmet-demand
6,6,0,0.817678955,5.653846154,3.333333333,0.35416666700000005,0.145745429,0.5,0.0,12,2,80,161,1.4,used-shelves
11,11,3761,11.394549805,13.557692308,13.0,0.5347222220000001,0.311793785,0.916666667,0.0,12,3,60,201,1.5,used-shelves
73,73,183268,1104.943311035,7.9117647060000005,21.333333333,0.981481481,0.5901312710000001,1.0,0.0,9,3,80,96,1.2,unmet-demand
163,163,77984,147.176333984,8.381578947000001,16.916666667,0.979166667,0.580861582,1.0,0.0,12,2,60,2,1.0,unmet-demand
174,181,512283,3600.0,6.3187251,22.333333333000002,0.958333333,0.6061005629999999,1.0,0.03867403314917127,12,4,80,136,1.3,unmet-demand
44,44,13514,22.233977051,7.602150537999999,19.0,0.958333333,0.56202919,1.0,0.0,12,3,60,21,1.0,unmet-demand
6,6,0,3.476190918,1.5,1.285714286,0.047619048,0.038577456,0.28571428600000004,0.0,7,1,80,251,1.6,movements
9,9,3595,3.941285156,10.090909091,12.5,0.576388889,0.297787194,0.75,0.0,12,2,60,86,1.2,used-shelves
6,6,1299,8.019177002000001,9.071428571,0.857142857,0.333333333,0.22679580300000002,1.0,0.0,7,2,60,144,1.4,reconfigurations
8,8,5610,8.729223145,10.011494253,15.583333332999999,0.319444444,0.197433193,0.666666667,0.0,12,3,80,23,1.0,used-shelves
2,2,2317,11.791041992,1.3529411759999999,0.222222222,0.222222222,0.12193973599999999,1.0,0.0,9,3,60,56,1.1,reconfigurations
7,7,558,3.692127197,4.719101124,6.416666667,0.291666667,0.171677215,0.583333333,0.0,12,3,80,99,1.2,used-shelves
12,12,1121,2.44776416,16.091954023,10.083333332999999,0.604166667,0.348804501,1.0,0.0,12,2,80,299,1.8,used-shelves
57,57,427,0.866960938,7.042929292999999,11.333333332999999,1.0,0.5959915610000001,1.0,0.0,9,2,80,232,1.6,unmet-demand
6,6,1848,15.609197020999998,1.475247525,0.5,0.465277778,0.251933896,1.0,0.0,12,4,80,211,1.5,reconfigurations
456,456,1594,4.767323975,5.911242604,24.416666666999998,0.9861111109999999,0.676863572,1.0,0.0,12,3,80,379,2.0,unmet-demand
262,262,3,0.9262512209999999,4.369942197,17.285714285999997,1.0,0.5932203389999999,1.0,0.0,7,2,60,360,2.0,unmet-demand
3,3,930,4.023862061,6.8,0.428571429,0.214285714,0.159806295,1.0,0.0,7,1,60,212,1.5,reconfigurations
10,10,1715,3.9210329589999997,10.83908046,13.166666667000001,0.638888889,0.37359353,0.833333333,0.0,12,3,80,387,2.0,used-shelves
48,48,48395,44.889249023000005,5.281914894,15.142857142999999,0.916666667,0.569007264,1.0,0.0,7,2,60,48,1.1,unmet-demand
31,31,0,0.301008057,0.0,3.0,0.23809523800000001,0.19288728100000002,1.0,0.0,7,1,80,287,1.7,unmet-demand
9,9,1191,4.983707031000001,11.19858156,0.75,0.7013888890000001,0.44197269299999997,1.0,0.0,12,2,60,122,1.3,reconfigurations
8,8,1007930,2457.688054199,0.09638554199999999,7.714285714,0.595238095,0.251210654,1.0,0.0,7,1,60,70,1.1,movements
7,7,1719,7.462090087999999,11.888888889,16.444444444000002,0.287037037,0.165260197,0.7777777779999999,0.0,9,3,80,238,1.6,used-shelves
4,4,0,0.748315918,6.551724137999999,5.1111111110000005,0.268518519,0.10771214300000001,0.444444444,0.0,9,2,80,52,1.1,used-shelves
5,5,0,0.87260498,7.3636363639999995,6.333333333,0.324074074,0.127519925,0.5555555560000001,0.0,9,2,80,124,1.3,used-shelves
37,39,2529835,3600.0,7.947826087,16.888888889,0.962962963,0.600282486,1.0,0.05128205128205128,9,2,60,7,1.0,unmet-demand
52,52,5472,9.330444092,13.028571429000001,23.111111111,0.814814815,0.45382091,1.0,0.0,9,2,80,82,1.2,unmet-demand
29,29,1181,1.41152002,6.68852459,11.428571429000002,0.976190476,0.48598553299999997,1.0,0.0,7,2,80,303,1.8,unmet-demand
1,1,0,0.417170166,0.0,0.14285714300000002,0.05952381,0.04822182,0.28571428600000004,0.0,7,1,80,251,1.6,reconfigurations
0,68,37129,3600.0,0.85,11.833333332999999,0.28472222199999997,0.151986639,1.0,1.0,12,3,80,97,1.2,movements
96,98,600670,3600.0,8.253588517,22.666666666999998,0.8611111109999999,0.455344585,1.0,0.02040816326530612,9,3,80,18,1.0,unmet-demand
4,4,617,12.624687012,2.76,0.333333333,0.333333333,0.20402602,1.0,0.0,12,4,80,100,1.2,reconfigurations
315,315,0,0.758040039,6.25708061,17.833333333,1.0,0.5932203389999999,1.0,0.0,12,2,60,326,1.9,unmet-demand
7,7,0,0.832273193,4.351111111,8.0,0.953703704,0.492381622,1.0,0.0,9,2,80,16,1.0,unmet-demand
12,12,7261,77.40602099600001,7.739495797999999,12.833333332999999,0.548611111,0.288414205,1.0,0.0,12,4,80,245,1.6,used-shelves
132,132,4868,5.699088135,4.309375,12.857142857000001,1.0,0.665859564,1.0,0.0,7,2,60,258,1.7,unmet-demand
0,39,90515,3600.0,0.639344262,12.555555556,0.268518519,0.151781528,1.0,1.0,9,3,80,24,1.0,movements
5,36,192374,3600.0,0.7826086959999999,11.142857142999999,0.404761905,0.22397094399999998,1.0,0.8611111111111112,7,2,60,228,1.6,movements
2,2,0,0.37458886700000005,0.0,1.857142857,0.035714286,0.028933092,0.28571428600000004,0.0,7,1,80,71,1.1,used-shelves
9,9,1563,6.555934082,18.261904762,21.0,0.37037037,0.18917018300000002,1.0,0.0,9,3,80,90,1.2,used-shelves
7,7,42,2.797309082,10.166666667000001,0.583333333,0.333333333,0.23587570600000002,1.0,0.0,12,2,60,38,1.1,reconfigurations
3,3,0,0.198465088,6.357142857,2.4285714290000002,0.28571428600000004,0.127118644,0.428571429,0.0,7,1,60,34,1.0,used-shelves
14,14,0,0.346153076,0.0,3.714285714,0.19047619,0.154309825,1.0,0.0,7,1,80,71,1.1,unmet-demand
0,0,0,4.183643066,0.0,1.285714286,0.023809524,0.019288728,0.28571428600000004,0.0,7,1,80,107,1.2,movements
130,130,4359,3.7546870119999998,5.313513513999999,18.416666667,1.0,0.513182674,1.0,0.0,12,2,60,122,1.3,unmet-demand
4,347,14585,3600.0,4.753424658,18.333333333,0.41666666700000005,0.239568683,1.0,0.9884726224783862,9,3,80,204,1.5,movements
7,7,4883,5.150770996,17.75,6.833333333,0.222222222,0.132559775,0.583333333,0.0,12,2,80,47,1.1,used-shelves
8,8,2740,5.125135986,12.455555555999998,24.555555555999998,0.5555555560000001,0.28738865399999997,0.8888888890000001,0.0,9,3,80,382,2.0,used-shelves
64,65,6392827,3600.0,6.208333333,17.444444444000002,0.944444444,0.6147444910000001,1.0,0.015384615384615385,9,3,80,206,1.5,unmet-demand
0,48,27070,3600.0,0.571428571,13.166666667000001,0.25,0.169391702,1.0,1.0,12,3,80,23,1.0,movements
6,6,329,2.767161865,5.5,7.444444444,0.324074074,0.20135958699999998,0.666666667,0.0,9,3,80,350,1.9,used-shelves
65,65,6888,19.736116943,12.217821782,21.833333333000002,0.9513888890000001,0.57497646,1.0,0.0,12,2,60,38,1.1,unmet-demand
4,4,73,2.5635119630000003,3.5,0.444444444,0.583333333,0.312353493,1.0,0.0,9,2,80,184,1.5,reconfigurations
175,175,30,0.84463208,4.927083333,12.333333332999999,1.0,0.536216596,1.0,0.0,9,2,80,268,1.7,unmet-demand
3,3,3099,38.824176025,5.578947368,0.333333333,0.34259259299999995,0.215189873,1.0,0.0,9,3,80,202,1.5,reconfigurations
6,6,2062,2.554081055,9.929824561,12.857142857000001,0.55952381,0.249192897,0.857142857,0.0,7,2,60,12,1.0,used-shelves
119,119,26940,87.986312988,5.703370787000001,20.333333333,0.990740741,0.6717065170000001,1.0,0.0,9,3,80,310,1.8,unmet-demand
6,6,100,0.91246582,3.975,5.444444444,0.41666666700000005,0.152133146,0.666666667,0.0,9,2,80,232,1.6,used-shelves
1,1,11,5.521141113,1.525,0.111111111,0.27777777800000003,0.165725047,1.0,0.0,9,3,60,92,1.2,reconfigurations
1,1,0,0.960451904,6.389830507999999,0.14285714300000002,0.321428571,0.140747438,0.857142857,0.0,7,2,80,195,1.5,reconfigurations
4,4,0,0.265130859,7.090909091,6.571428571,0.41666666700000005,0.266343826,0.571428571,0.0,7,1,60,178,1.4,used-shelves
6,6,558,3.6201828610000004,16.571428571,0.5,0.291666667,0.167721519,1.0,0.0,12,2,80,11,1.0,reconfigurations
0,31,110107,3600.0,0.815789474,7.666666667,0.268518519,0.157250471,1.0,1.0,9,3,60,92,1.2,movements
9,9,30081,84.78546484399999,12.563380282,10.666666667000001,0.38888888899999996,0.23411016899999998,0.75,0.0,12,3,60,21,1.0,used-shelves
0,0,0,0.658799072,3.0,0.0,0.14285714300000002,0.084745763,0.571428571,0.0,7,1,60,33,1.0,reconfigurations
39,42,627668,3600.0,0.375,7.0,0.9285714290000001,0.33898305100000004,1.0,0.07142857142857142,7,1,60,394,2.0,movements
8,8,2381,10.037255127,17.717391304,14.333333332999999,0.291666667,0.158931083,0.666666667,0.0,12,3,80,127,1.3,used-shelves
209,209,2516,11.389659912,4.76416819,24.0,0.944444444,0.573839662,1.0,0.0,12,3,80,311,1.8,unmet-demand
8,8,4833,15.756521973,13.728813559,18.0,0.398148148,0.242310107,0.8888888890000001,0.0,9,3,60,236,1.6,used-shelves
1,1,0,1.200420898,0.0,0.14285714300000002,0.202380952,0.118746233,1.0,0.0,7,2,80,117,1.3,reconfigurations
